date,time,cash_type,card,price,coffee_name
2024-02-19,16:53,card,ANON-0000-0000-0438,2.382,Cortado
2024-02-19,19:17,card,ANON-0000-0000-0851,3.282,Hot Chocolate
2024-02-19,10:18,card,ANON-0000-0000-0884,2.832,Americano with Milk
2024-02-20,09:23,card,ANON-0000-0000-0402,3.282,Latte
2024-02-20,09:41,card,ANON-0000-0000-0697,1.812,Espresso
2024-02-20,11:19,card,ANON-0000-0000-0963,2.832,Americano with Milk
2024-02-20,08:50,card,ANON-0000-0000-0283,2.382,Cortado
2024-02-20,13:30,card,ANON-0000-0000-0158,2.832,Americano with Milk
2024-02-20,09:31,card,ANON-0000-0000-1065,3.282,Latte
2024-02-20,08:56,card,ANON-0000-0000-0597,2.382,Americano
2024-02-20,10:56,card,ANON-0000-0000-0160,3.282,Latte
2024-02-20,13:53,card,ANON-0000-0000-0275,3.282,Latte
2024-02-20,09:36,cash,,3.282,Latte
2024-02-20,16:28,card,ANON-0000-0000-1173,2.832,Americano with Milk
2024-02-20,09:25,card,ANON-0000-0000-1083,3.282,Latte
2024-02-20,13:50,card,ANON-0000-0000-0995,3.282,Cocoa
2024-02-21,12:28,card,ANON-0000-0000-0420,2.382,Americano
2024-02-21,10:01,card,ANON-0000-0000-0147,2.832,Americano with Milk
2024-02-21,10:37,card,ANON-0000-0000-0450,2.382,Cortado
2024-02-21,08:28,card,ANON-0000-0000-0542,2.382,Cortado
2024-02-21,13:12,card,ANON-0000-0000-0408,3.282,Latte
2024-02-21,09:41,card,ANON-0000-0000-1169,3.282,Latte
2024-02-21,20:31,card,ANON-0000-0000-0949,2.382,Cortado
2024-02-21,15:43,cash,,2.382,Cortado
2024-02-21,10:11,card,ANON-0000-0000-0872,3.282,Latte
2024-02-21,12:52,card,ANON-0000-0000-0769,3.282,Hot Chocolate
2024-02-21,16:29,card,ANON-0000-0000-0315,2.832,Americano with Milk
2024-02-21,14:25,card,ANON-0000-0000-0015,2.382,Americano
2024-02-21,14:34,card,ANON-0000-0000-0924,2.382,Americano
2024-02-22,19:58,card,ANON-0000-0000-0446,1.812,Espresso
2024-02-22,07:38,card,ANON-0000-0000-0418,3.282,Cappuccino
2024-02-22,09:44,card,ANON-0000-0000-0054,3.282,Latte
2024-02-22,09:00,card,ANON-0000-0000-0653,2.382,Americano
2024-02-22,20:21,card,ANON-0000-0000-0328,3.282,Latte
2024-02-22,10:35,card,ANON-0000-0000-0333,3.282,Cappuccino
2024-02-22,10:55,card,ANON-0000-0000-0170,3.282,Latte
2024-02-22,09:13,card,ANON-0000-0000-0127,2.832,Americano with Milk
2024-02-22,16:48,card,ANON-0000-0000-0297,3.282,Cappuccino
2024-02-22,09:22,card,ANON-0000-0000-0144,2.832,Americano with Milk
2024-02-22,14:33,card,ANON-0000-0000-0743,3.282,Hot Chocolate
2024-02-22,10:07,card,ANON-0000-0000-1071,3.282,Latte
2024-02-22,10:54,card,ANON-0000-0000-0048,3.282,Cappuccino
2024-02-22,10:58,card,ANON-0000-0000-1149,2.382,Cortado
2024-02-22,12:53,card,ANON-0000-0000-0885,3.282,Latte
2024-02-22,20:19,card,ANON-0000-0000-1194,1.812,Espresso
2024-02-22,10:49,card,ANON-0000-0000-0488,1.812,Espresso
2024-02-22,11:29,card,ANON-0000-0000-0184,3.282,Cappuccino
2024-02-23,11:09,card,ANON-0000-0000-0416,3.282,Cappuccino
2024-02-23,19:39,card,ANON-0000-0000-1146,3.282,Hot Chocolate
2024-02-23,09:36,card,ANON-0000-0000-1062,2.382,Cortado
2024-02-23,18:39,card,ANON-0000-0000-0960,2.832,Americano with Milk
2024-02-23,14:05,card,ANON-0000-0000-0203,3.282,Hot Chocolate
2024-02-23,16:14,card,ANON-0000-0000-1017,2.382,Americano
2024-02-23,19:04,card,ANON-0000-0000-1048,2.832,Americano with Milk
2024-02-23,08:43,card,ANON-0000-0000-0344,2.382,Americano
2024-02-23,11:08,card,ANON-0000-0000-0795,3.282,Cappuccino
2024-02-23,09:01,card,ANON-0000-0000-0185,2.382,Americano
2024-02-23,09:23,card,ANON-0000-0000-0088,3.282,Latte
2024-02-23,07:40,card,ANON-0000-0000-0563,2.382,Americano
2024-02-23,16:56,card,ANON-0000-0000-1088,3.282,Latte
2024-02-23,09:23,card,ANON-0000-0000-0381,2.832,Americano with Milk
2024-02-23,09:39,card,ANON-0000-0000-0922,2.832,Americano with Milk
2024-02-23,15:34,card,ANON-0000-0000-1114,1.812,Espresso
2024-02-24,08:31,card,ANON-0000-0000-0832,3.282,Latte
2024-02-24,14:24,card,ANON-0000-0000-0524,3.282,Latte
2024-02-24,10:31,card,ANON-0000-0000-0530,2.382,Cortado
2024-02-24,14:20,cash,,3.282,Cappuccino
2024-02-24,14:36,card,ANON-0000-0000-0129,3.282,Cappuccino
2024-02-24,11:27,card,ANON-0000-0000-0404,2.832,Americano with Milk
2024-02-25,12:02,card,ANON-0000-0000-0813,3.282,Latte
2024-02-25,08:23,cash,,3.282,Cappuccino
2024-02-25,14:13,card,ANON-0000-0000-0543,3.282,Latte
2024-02-25,13:03,card,ANON-0000-0000-0572,3.282,Latte
2024-02-25,08:22,card,ANON-0000-0000-0084,3.282,Hot Chocolate
2024-02-25,13:57,card,ANON-0000-0000-0713,2.832,Americano with Milk
2024-02-25,14:12,card,ANON-0000-0000-1003,2.382,Cortado
2024-02-26,14:10,card,ANON-0000-0000-0039,3.282,Latte
2024-02-26,11:05,card,ANON-0000-0000-1006,2.382,Americano
2024-02-26,10:07,cash,,3.282,Latte
2024-02-26,09:54,card,ANON-0000-0000-1174,2.832,Americano with Milk
2024-02-26,08:40,card,ANON-0000-0000-1074,2.832,Americano with Milk
2024-02-26,10:37,card,ANON-0000-0000-0887,3.282,Cappuccino
2024-02-26,09:54,card,ANON-0000-0000-1012,1.812,Espresso
2024-02-26,08:10,card,ANON-0000-0000-0804,3.282,Cappuccino
2024-02-26,10:09,card,ANON-0000-0000-0268,3.282,Latte
2024-02-26,10:00,card,ANON-0000-0000-0505,3.282,Cappuccino
2024-02-26,10:48,card,ANON-0000-0000-0823,3.282,Latte
2024-02-27,11:16,card,ANON-0000-0000-0935,3.282,Latte
2024-02-27,11:45,card,ANON-0000-0000-0964,3.282,Cappuccino
2024-02-27,10:04,card,ANON-0000-0000-0183,3.282,Cappuccino
2024-02-27,16:44,card,ANON-0000-0000-1174,3.282,Cocoa
2024-02-27,12:33,card,ANON-0000-0000-0152,3.282,Latte
2024-02-27,16:16,card,ANON-0000-0000-1064,3.282,Cocoa
2024-02-27,09:45,card,ANON-0000-0000-0008,2.832,Americano with Milk
2024-02-27,11:55,card,ANON-0000-0000-0238,1.812,Espresso
2024-02-27,15:22,card,ANON-0000-0000-0007,3.282,Cappuccino
2024-02-27,15:27,card,ANON-0000-0000-1049,2.832,Americano with Milk
2024-02-27,13:25,card,ANON-0000-0000-0700,3.282,Hot Chocolate
2024-02-27,08:25,card,ANON-0000-0000-0035,3.282,Latte
2024-02-28,07:43,cash,,3.282,Latte
2024-02-28,11:05,card,ANON-0000-0000-0360,3.282,Latte
2024-02-28,10:52,card,ANON-0000-0000-0369,3.282,Cappuccino
2024-02-28,10:46,card,ANON-0000-0000-0197,2.382,Americano
2024-02-28,17:42,card,ANON-0000-0000-0782,3.282,Hot Chocolate
2024-02-28,09:21,card,ANON-0000-0000-0901,2.832,Americano with Milk
2024-02-28,11:41,card,ANON-0000-0000-0198,2.382,Americano
2024-02-29,11:30,card,ANON-0000-0000-0804,2.382,Americano
2024-02-29,18:54,card,ANON-0000-0000-0378,2.382,Americano
2024-02-29,10:17,card,ANON-0000-0000-0446,2.382,Americano
2024-02-29,16:01,card,ANON-0000-0000-0494,2.832,Americano with Milk
2024-02-29,10:38,card,ANON-0000-0000-0958,3.282,Cappuccino
2024-02-29,17:31,card,ANON-0000-0000-0495,3.282,Latte
2024-02-29,15:45,card,ANON-0000-0000-1074,2.382,Cortado
2024-02-29,17:17,card,ANON-0000-0000-0204,2.382,Cortado
2024-03-01,19:14,card,ANON-0000-0000-0005,3.282,Hot Chocolate
2024-03-01,14:57,card,ANON-0000-0000-0615,2.382,Americano
2024-03-01,10:07,card,ANON-0000-0000-0999,2.832,Americano with Milk
2024-03-01,20:28,card,ANON-0000-0000-0460,3.282,Latte
2024-03-01,14:29,card,ANON-0000-0000-0316,3.282,Latte
2024-03-01,10:54,card,ANON-0000-0000-0729,1.812,Espresso
2024-03-02,14:32,card,ANON-0000-0000-0194,1.812,Espresso
2024-03-02,20:55,card,ANON-0000-0000-0046,3.282,Latte
2024-03-02,19:15,card,ANON-0000-0000-0829,2.382,Americano
2024-03-02,09:54,card,ANON-0000-0000-1034,3.282,Latte
2024-03-03,08:40,card,ANON-0000-0000-0213,2.382,Cortado
2024-03-03,16:13,card,ANON-0000-0000-1039,2.832,Americano with Milk
2024-03-03,13:43,card,ANON-0000-0000-0537,3.282,Latte
2024-03-03,14:40,card,ANON-0000-0000-0378,2.382,Cortado
2024-03-03,07:07,card,ANON-0000-0000-0387,3.282,Cappuccino
2024-03-03,07:11,card,ANON-0000-0000-0932,2.832,Americano with Milk
2024-03-04,12:24,card,ANON-0000-0000-0820,3.282,Latte
2024-03-04,19:14,card,ANON-0000-0000-0543,3.282,Latte
2024-03-04,09:42,card,ANON-0000-0000-0121,3.282,Latte
2024-03-04,12:59,card,ANON-0000-0000-0806,2.832,Americano with Milk
2024-03-04,09:48,card,ANON-0000-0000-0036,2.382,Cortado
2024-03-04,13:29,card,ANON-0000-0000-0690,3.282,Latte
2024-03-04,17:29,card,ANON-0000-0000-0822,2.832,Americano with Milk
2024-03-04,17:55,card,ANON-0000-0000-0927,2.382,Cortado
2024-03-04,07:35,card,ANON-0000-0000-1138,2.832,Americano with Milk
2024-03-04,11:48,card,ANON-0000-0000-0875,3.282,Cappuccino
2024-03-04,12:44,card,ANON-0000-0000-0655,3.282,Cappuccino
2024-03-04,18:20,card,ANON-0000-0000-0442,1.812,Espresso
2024-03-04,20:25,card,ANON-0000-0000-0229,2.832,Americano with Milk
2024-03-05,10:56,card,ANON-0000-0000-0327,2.832,Americano with Milk
2024-03-05,08:48,card,ANON-0000-0000-0781,2.832,Americano with Milk
2024-03-05,09:27,card,ANON-0000-0000-1052,2.832,Americano with Milk
2024-03-05,07:45,card,ANON-0000-0000-0547,3.282,Latte
2024-03-05,15:41,card,ANON-0000-0000-1163,3.282,Hot Chocolate
2024-03-05,15:28,card,ANON-0000-0000-0724,1.812,Espresso
2024-03-05,10:29,card,ANON-0000-0000-1113,3.282,Hot Chocolate
2024-03-05,18:19,card,ANON-0000-0000-0966,3.282,Latte
2024-03-05,09:39,card,ANON-0000-0000-0072,3.282,Cappuccino
2024-03-05,11:50,card,ANON-0000-0000-0575,3.282,Latte
2024-03-05,09:11,card,ANON-0000-0000-0308,3.282,Hot Chocolate
2024-03-05,09:21,card,ANON-0000-0000-1023,3.282,Hot Chocolate
2024-03-05,11:22,card,ANON-0000-0000-0538,1.812,Espresso
2024-03-06,09:38,card,ANON-0000-0000-0967,3.282,Cappuccino
2024-03-06,09:27,card,ANON-0000-0000-0535,3.282,Latte
2024-03-06,12:33,card,ANON-0000-0000-0876,2.382,Americano
2024-03-06,08:38,card,ANON-0000-0000-0932,3.282,Latte
2024-03-06,08:49,card,ANON-0000-0000-0088,2.382,Americano
2024-03-06,14:51,card,ANON-0000-0000-0872,2.382,Cortado
2024-03-06,08:34,card,ANON-0000-0000-0379,3.282,Latte
2024-03-06,13:42,card,ANON-0000-0000-0220,3.282,Latte
2024-03-06,14:18,card,ANON-0000-0000-1173,3.282,Latte
2024-03-06,12:15,card,ANON-0000-0000-0952,2.382,Cortado
2024-03-07,11:34,card,ANON-0000-0000-0618,2.382,Americano
2024-03-07,14:52,card,ANON-0000-0000-0575,2.382,Cortado
2024-03-07,16:52,card,ANON-0000-0000-1143,2.832,Americano with Milk
2024-03-07,08:18,card,ANON-0000-0000-0498,3.282,Cappuccino
2024-03-07,07:13,card,ANON-0000-0000-0223,2.382,Cortado
2024-03-07,09:04,card,ANON-0000-0000-0918,3.282,Cocoa
2024-03-07,09:12,card,ANON-0000-0000-0401,3.282,Latte
2024-03-07,14:06,card,ANON-0000-0000-0079,3.282,Cocoa
2024-03-07,11:28,card,ANON-0000-0000-1082,3.282,Latte
2024-03-07,08:21,card,ANON-0000-0000-0984,3.282,Latte
2024-03-07,09:00,card,ANON-0000-0000-1133,3.282,Latte
2024-03-07,08:07,card,ANON-0000-0000-0236,3.282,Latte
2024-03-08,18:42,card,ANON-0000-0000-0269,2.382,Americano
2024-03-08,09:20,card,ANON-0000-0000-1150,3.282,Latte
2024-03-08,13:42,card,ANON-0000-0000-0126,2.832,Americano with Milk
2024-03-08,09:48,card,ANON-0000-0000-0791,2.382,Americano
2024-03-08,10:09,card,ANON-0000-0000-0350,3.282,Latte
2024-03-08,18:46,card,ANON-0000-0000-0016,2.832,Americano with Milk
2024-03-08,14:44,card,ANON-0000-0000-1103,2.382,Cortado
2024-03-08,16:56,card,ANON-0000-0000-0650,3.282,Hot Chocolate
2024-03-08,14:37,card,ANON-0000-0000-0493,1.812,Espresso
2024-03-09,08:21,card,ANON-0000-0000-0835,2.382,Cortado
2024-03-09,13:16,card,ANON-0000-0000-0824,2.832,Americano with Milk
2024-03-09,14:17,card,ANON-0000-0000-0806,3.282,Latte
2024-03-09,09:49,card,ANON-0000-0000-1112,1.812,Espresso
2024-03-10,20:31,card,ANON-0000-0000-0573,2.832,Americano with Milk
2024-03-10,08:17,card,ANON-0000-0000-0383,3.282,Cocoa
2024-03-10,09:15,card,ANON-0000-0000-0152,3.282,Cappuccino
2024-03-10,09:02,card,ANON-0000-0000-1092,3.282,Cappuccino
2024-03-11,09:21,card,ANON-0000-0000-0018,3.282,Latte
2024-03-11,13:19,card,ANON-0000-0000-0222,2.382,Cortado
2024-03-11,14:20,card,ANON-0000-0000-1164,2.832,Americano with Milk
2024-03-11,16:19,card,ANON-0000-0000-0671,2.832,Americano with Milk
2024-03-11,20:40,card,ANON-0000-0000-0938,2.832,Americano with Milk
2024-03-11,16:45,card,ANON-0000-0000-0549,2.382,Americano
2024-03-11,08:52,card,ANON-0000-0000-0442,2.382,Americano
2024-03-12,11:33,card,ANON-0000-0000-0235,2.832,Americano with Milk
2024-03-12,15:06,card,ANON-0000-0000-0947,3.282,Latte
2024-03-12,16:53,card,ANON-0000-0000-0301,3.282,Cocoa
2024-03-12,10:22,card,ANON-0000-0000-0957,3.282,Latte
2024-03-12,16:49,card,ANON-0000-0000-0724,3.282,Cocoa
2024-03-12,11:40,card,ANON-0000-0000-0202,2.382,Cortado
2024-03-12,19:25,card,ANON-0000-0000-0791,2.832,Americano with Milk
2024-03-12,19:42,card,ANON-0000-0000-0422,3.282,Latte
2024-03-12,07:20,card,ANON-0000-0000-0676,2.832,Americano with Milk
2024-03-12,12:31,card,ANON-0000-0000-0696,3.282,Latte
2024-03-12,18:39,card,ANON-0000-0000-0029,2.832,Americano with Milk
2024-03-12,15:50,card,ANON-0000-0000-0593,3.282,Cocoa
2024-03-12,12:01,card,ANON-0000-0000-0131,2.832,Americano with Milk
2024-03-13,18:14,card,ANON-0000-0000-0260,2.382,Cortado
2024-03-13,14:55,cash,,2.382,Americano
2024-03-13,19:54,cash,,2.832,Americano with Milk
2024-03-13,10:54,card,ANON-0000-0000-0688,3.282,Hot Chocolate
2024-03-13,12:36,card,ANON-0000-0000-0185,2.382,Americano
2024-03-13,09:39,card,ANON-0000-0000-0220,1.812,Espresso
2024-03-13,10:18,card,ANON-0000-0000-0054,3.282,Hot Chocolate
2024-03-13,20:10,card,ANON-0000-0000-0128,3.282,Latte
2024-03-13,10:19,card,ANON-0000-0000-0689,3.282,Cappuccino
2024-03-14,08:06,cash,,2.382,Americano
2024-03-14,10:06,card,ANON-0000-0000-0652,3.282,Latte
2024-03-14,13:48,card,ANON-0000-0000-0713,3.282,Latte
2024-03-14,16:47,card,ANON-0000-0000-0903,2.382,Cortado
2024-03-14,18:21,cash,,3.282,Cappuccino
2024-03-14,12:05,card,ANON-0000-0000-0620,2.832,Americano with Milk
2024-03-14,10:12,card,ANON-0000-0000-0407,3.282,Cappuccino
2024-03-14,19:16,card,ANON-0000-0000-0565,2.382,Cortado
2024-03-14,10:42,card,ANON-0000-0000-0241,3.282,Latte
2024-03-14,12:01,card,ANON-0000-0000-0647,3.282,Cappuccino
2024-03-15,09:01,card,ANON-0000-0000-0531,3.282,Latte
2024-03-15,19:22,card,ANON-0000-0000-0478,2.382,Cortado
2024-03-15,08:05,card,ANON-0000-0000-0731,2.382,Americano
2024-03-15,12:47,card,ANON-0000-0000-0811,2.832,Americano with Milk
2024-03-15,10:32,card,ANON-0000-0000-0044,1.812,Espresso
2024-03-15,07:55,card,ANON-0000-0000-0951,3.282,Latte
2024-03-15,11:55,card,ANON-0000-0000-0115,2.382,Americano
2024-03-15,12:12,card,ANON-0000-0000-0818,2.382,Americano
2024-03-16,08:07,card,ANON-0000-0000-0770,3.282,Latte
2024-03-16,20:28,card,ANON-0000-0000-0231,3.282,Cappuccino
2024-03-16,11:54,card,ANON-0000-0000-0631,2.832,Americano with Milk
2024-03-16,17:41,card,ANON-0000-0000-1065,3.282,Latte
2024-03-16,15:44,card,ANON-0000-0000-0377,3.282,Cappuccino
2024-03-16,10:20,card,ANON-0000-0000-0908,3.282,Latte
2024-03-17,13:12,card,ANON-0000-0000-0437,2.382,Americano
2024-03-17,10:17,card,ANON-0000-0000-0313,3.282,Cappuccino
2024-03-17,11:19,card,ANON-0000-0000-0551,3.282,Cappuccino
2024-03-17,17:21,card,ANON-0000-0000-0853,1.812,Espresso
2024-03-17,11:30,card,ANON-0000-0000-0630,3.282,Cappuccino
2024-03-17,10:30,card,ANON-0000-0000-0940,3.282,Latte
2024-03-17,08:56,card,ANON-0000-0000-0962,3.282,Cappuccino
2024-03-18,10:05,card,ANON-0000-0000-0363,1.812,Espresso
2024-03-18,14:48,card,ANON-0000-0000-0179,3.282,Hot Chocolate
2024-03-18,10:54,card,ANON-0000-0000-0301,3.282,Latte
2024-03-18,12:21,card,ANON-0000-0000-1049,3.282,Latte
2024-03-18,10:07,card,ANON-0000-0000-0538,3.282,Cappuccino
2024-03-18,20:35,card,ANON-0000-0000-0831,2.382,Cortado
2024-03-18,15:50,card,ANON-0000-0000-1096,2.382,Americano
2024-03-18,12:34,card,ANON-0000-0000-0006,2.382,Americano
2024-03-18,11:11,card,ANON-0000-0000-1103,2.832,Americano with Milk
2024-03-18,15:12,card,ANON-0000-0000-1108,2.382,Cortado
2024-03-19,17:45,card,ANON-0000-0000-0894,2.382,Americano
2024-03-19,12:34,cash,,3.282,Latte
2024-03-19,14:06,card,ANON-0000-0000-1007,2.382,Americano
2024-03-19,14:02,card,ANON-0000-0000-1154,2.382,Cortado
2024-03-19,12:11,card,ANON-0000-0000-0399,2.382,Cortado
2024-03-19,08:34,card,ANON-0000-0000-0775,3.282,Latte
2024-03-19,20:28,card,ANON-0000-0000-0813,2.832,Americano with Milk
2024-03-19,16:02,card,ANON-0000-0000-0912,3.282,Hot Chocolate
2024-03-19,10:33,cash,,2.382,Americano
2024-03-19,10:47,card,ANON-0000-0000-0318,3.282,Latte
2024-03-19,12:25,card,ANON-0000-0000-0581,2.832,Americano with Milk
2024-03-19,16:39,card,ANON-0000-0000-0558,2.832,Americano with Milk
2024-03-19,14:43,card,ANON-0000-0000-0404,2.382,Cortado
2024-03-19,12:23,card,ANON-0000-0000-0714,2.832,Americano with Milk
2024-03-20,11:08,cash,,2.382,Americano
2024-03-20,14:57,card,ANON-0000-0000-1003,2.382,Cortado
2024-03-20,13:13,card,ANON-0000-0000-0452,3.282,Latte
2024-03-20,08:19,card,ANON-0000-0000-0172,2.832,Americano with Milk
2024-03-20,15:10,card,ANON-0000-0000-1125,1.812,Espresso
2024-03-20,10:10,card,ANON-0000-0000-0573,3.282,Cappuccino
2024-03-20,08:04,card,ANON-0000-0000-0854,3.282,Cocoa
2024-03-20,09:06,card,ANON-0000-0000-0670,3.282,Cappuccino
2024-03-20,20:39,card,ANON-0000-0000-0951,2.382,Americano
2024-03-20,18:04,card,ANON-0000-0000-0807,3.282,Hot Chocolate
2024-03-20,07:38,card,ANON-0000-0000-0303,2.382,Cortado
2024-03-20,15:58,card,ANON-0000-0000-0375,3.282,Latte
2024-03-21,10:11,card,ANON-0000-0000-0899,1.812,Espresso
2024-03-21,15:13,card,ANON-0000-0000-0599,3.282,Latte
2024-03-21,15:56,card,ANON-0000-0000-1181,2.382,Americano
2024-03-21,20:51,card,ANON-0000-0000-0615,2.382,Americano
2024-03-21,11:31,cash,,1.812,Espresso
2024-03-21,16:24,card,ANON-0000-0000-0303,2.832,Americano with Milk
2024-03-21,09:05,card,ANON-0000-0000-0975,3.282,Hot Chocolate
2024-03-22,08:59,card,ANON-0000-0000-0558,2.832,Americano with Milk
2024-03-22,09:03,card,ANON-0000-0000-0508,2.382,Americano
2024-03-22,11:15,card,ANON-0000-0000-0043,3.282,Cappuccino
2024-03-22,15:16,card,ANON-0000-0000-0869,3.282,Latte
2024-03-22,08:02,card,ANON-0000-0000-0904,2.832,Americano with Milk
2024-03-22,12:20,card,ANON-0000-0000-0452,3.282,Latte
2024-03-22,12:15,card,ANON-0000-0000-0451,2.382,Americano
2024-03-22,14:03,card,ANON-0000-0000-0158,3.282,Hot Chocolate
2024-03-22,10:06,card,ANON-0000-0000-0729,2.832,Americano with Milk
2024-03-22,08:02,card,ANON-0000-0000-0711,3.282,Latte
2024-03-22,18:16,card,ANON-0000-0000-0625,3.282,Latte
2024-03-22,15:27,card,ANON-0000-0000-0096,2.832,Americano with Milk
2024-03-23,20:47,card,ANON-0000-0000-0432,3.282,Latte
2024-03-23,14:49,card,ANON-0000-0000-0378,2.382,Americano
2024-03-23,13:46,card,ANON-0000-0000-1198,3.282,Cocoa
2024-03-23,14:31,card,ANON-0000-0000-0090,3.282,Cappuccino
2024-03-23,12:47,card,ANON-0000-0000-1058,2.382,Americano
2024-03-24,18:08,card,ANON-0000-0000-0574,1.812,Espresso
2024-03-24,18:30,card,ANON-0000-0000-0692,3.282,Latte
2024-03-24,07:24,card,ANON-0000-0000-0989,2.382,Americano
2024-03-24,13:52,card,ANON-0000-0000-0548,3.282,Latte
2024-03-24,18:21,card,ANON-0000-0000-0246,3.282,Cappuccino
2024-03-24,13:54,card,ANON-0000-0000-0950,2.382,Americano
2024-03-25,10:06,card,ANON-0000-0000-0934,3.282,Latte
2024-03-25,10:15,card,ANON-0000-0000-1016,2.382,Americano
2024-03-25,10:27,card,ANON-0000-0000-0013,3.282,Cappuccino
2024-03-25,07:03,card,ANON-0000-0000-1144,2.832,Americano with Milk
2024-03-25,10:07,card,ANON-0000-0000-0033,3.282,Latte
2024-03-25,07:31,card,ANON-0000-0000-1180,3.282,Latte
2024-03-25,13:14,card,ANON-0000-0000-0916,2.832,Americano with Milk
2024-03-26,07:23,card,ANON-0000-0000-0400,2.832,Americano with Milk
2024-03-26,15:30,card,ANON-0000-0000-0405,3.282,Latte
2024-03-26,09:54,card,ANON-0000-0000-1060,2.832,Americano with Milk
2024-03-26,20:46,cash,,3.282,Hot Chocolate
2024-03-26,18:24,card,ANON-0000-0000-1088,1.812,Espresso
2024-03-26,17:00,card,ANON-0000-0000-0276,3.282,Latte
2024-03-26,08:03,card,ANON-0000-0000-0957,3.282,Cappuccino
2024-03-26,10:02,card,ANON-0000-0000-0356,3.282,Latte
2024-03-26,13:31,card,ANON-0000-0000-0284,3.282,Cocoa
2024-03-26,11:04,card,ANON-0000-0000-0486,3.282,Latte
2024-03-26,16:14,card,ANON-0000-0000-0583,2.382,Americano
2024-03-26,09:22,card,ANON-0000-0000-0832,2.832,Americano with Milk
2024-03-27,17:07,card,ANON-0000-0000-0156,3.282,Latte
2024-03-27,12:17,card,ANON-0000-0000-0275,3.282,Latte
2024-03-27,14:35,card,ANON-0000-0000-0928,3.282,Cocoa
2024-03-27,19:36,card,ANON-0000-0000-0498,3.282,Latte
2024-03-27,14:28,card,ANON-0000-0000-0293,3.282,Latte
2024-03-27,15:45,card,ANON-0000-0000-0512,3.282,Latte
2024-03-27,07:48,card,ANON-0000-0000-0013,2.382,Cortado
2024-03-27,18:38,card,ANON-0000-0000-1020,1.812,Espresso
2024-03-27,12:53,card,ANON-0000-0000-0507,3.282,Cappuccino
2024-03-27,11:32,card,ANON-0000-0000-1094,3.282,Latte
2024-03-27,09:30,card,ANON-0000-0000-0596,2.382,Americano
2024-03-27,14:23,card,ANON-0000-0000-0307,2.382,Americano
2024-03-27,16:51,card,ANON-0000-0000-0920,3.282,Latte
2024-03-28,11:07,card,ANON-0000-0000-0436,2.832,Americano with Milk
2024-03-28,07:10,card,ANON-0000-0000-0072,3.282,Latte
2024-03-28,12:27,card,ANON-0000-0000-1035,2.382,Americano
2024-03-28,14:46,card,ANON-0000-0000-0307,2.832,Americano with Milk
2024-03-28,12:56,card,ANON-0000-0000-1066,2.382,Americano
2024-03-28,09:18,card,ANON-0000-0000-0977,3.282,Cappuccino
2024-03-28,18:16,card,ANON-0000-0000-0403,2.832,Americano with Milk
2024-03-28,14:33,card,ANON-0000-0000-0528,3.282,Latte
2024-03-28,07:34,card,ANON-0000-0000-0185,3.282,Hot Chocolate
2024-03-28,12:14,card,ANON-0000-0000-0270,3.282,Latte
2024-03-28,17:07,card,ANON-0000-0000-0505,3.282,Latte
2024-03-28,13:48,card,ANON-0000-0000-0497,3.282,Latte
2024-03-28,12:27,card,ANON-0000-0000-0265,2.382,Americano
2024-03-29,10:39,card,ANON-0000-0000-0434,3.282,Cocoa
2024-03-29,08:13,card,ANON-0000-0000-0562,2.382,Cortado
2024-03-29,15:45,card,ANON-0000-0000-0539,2.382,Cortado
2024-03-29,12:51,card,ANON-0000-0000-0131,2.382,Americano
2024-03-29,20:49,cash,,3.282,Latte
2024-03-29,08:06,card,ANON-0000-0000-1036,2.382,Americano
2024-03-29,20:29,card,ANON-0000-0000-0783,2.832,Americano with Milk
2024-03-29,12:25,card,ANON-0000-0000-0270,3.282,Latte
2024-03-29,08:45,cash,,2.832,Americano with Milk
2024-03-29,17:12,cash,,3.282,Cocoa
2024-03-29,10:03,card,ANON-0000-0000-1162,2.832,Americano with Milk
2024-03-30,10:07,card,ANON-0000-0000-0833,2.832,Americano with Milk
2024-03-30,09:58,card,ANON-0000-0000-1068,2.382,Americano
2024-03-30,13:26,card,ANON-0000-0000-0391,2.382,Americano
2024-03-30,20:38,card,ANON-0000-0000-0173,3.282,Latte
